names,scores,logfoldchanges,pvals,pvals_adj
ZCCHC24,-0.88447094,,0.37644203538538845,1.0
C1orf52,-0.8851906,,0.37605382992952374,1.0
SUZ12,-0.8859103,,0.37566587169831855,1.0
C1orf27,-0.88662994,,0.37527816073513376,1.0
CWC27,-0.8873496,,0.37489069708304723,1.0
CBR4,-0.8873496,,0.37489069708304723,1.0
TJAP1,-0.8880693,,0.3745034807848525,1.0
WDFY2,-0.88878894,,0.3741165118830603,1.0
ABCF2,-0.88878894,,0.3741165118830603,1.0
CCDC80,-0.8902283,,0.3733433164373079,1.0
ATN1,-0.8916676,,0.372571111080209,1.0
CREB5,-0.8916676,,0.372571111080209,1.0
RENBP,-0.89310694,,0.371799896141654,1.0
STON2,-0.89310694,,0.371799896141654,1.0
NCBP2,-0.89310694,,0.371799896141654,1.0
SSR1,-0.89310694,,0.371799896141654,1.0
EIF3M,-0.8938266,,0.3714146601811843,1.0
GPBP1L1,-0.8945463,,0.37102967194700975,1.0
MVP,-0.8945463,,0.37102967194700975,1.0
RIMKLB,-0.8945463,,0.37102967194700975,1.0
EMC3,-0.8959856,,0.3702604388171227,1.0
KIF17,-0.8959856,,0.3702604388171227,1.0
CD14,-0.89742494,,0.36949219706832237,1.0
IRF1,-0.89742494,,0.36949219706832237,1.0
NEK7,-0.89742494,,0.36949219706832237,1.0
MCRS1,-0.8981446,,0.36910844805944865,1.0
ZADH2,-0.89886427,,0.36872494701242586,1.0
NDUFS2,-0.89886427,,0.36872494701242586,1.0
ARHGDIA,-0.89886427,,0.36872494701242586,1.0
TDRD3,-0.89958394,,0.3683416939655264,1.0
TSPAN17,-0.9003036,,0.36795868895674144,1.0
SRPRA,-0.901743,,0.36719342320407256,1.0
GADD45A,-0.901743,,0.36719342320407256,1.0
KLHL5,-0.901743,,0.36719342320407256,1.0
KARS,-0.9031823,,0.3664291500527215,1.0
ZNF559,-0.903902,,0.36604738579453,1.0
COX14,-0.903902,,0.36604738579453,1.0
SBSPON,-0.903902,,0.36604738579453,1.0
DYNC1LI2,-0.903902,,0.36604738579453,1.0
TIMM9,-0.90462166,,0.36566586979649396,1.0
PSMA3,-0.906061,,0.36490358272470214,1.0
ASCC2,-0.906061,,0.36490358272470214,1.0
ABCG1,-0.9075003,,0.36414228912217006,1.0
ST6GALNAC6,-0.9075003,,0.36414228912217006,1.0
SCAMP1,-0.9075003,,0.36414228912217006,1.0
SPCS2,-0.9075003,,0.36414228912217006,1.0
EPC1,-0.9075003,,0.36414228912217006,1.0
SCARA3,-0.9075003,,0.36414228912217006,1.0
HSPA9,-0.90893966,,0.36338198926923626,1.0
FUCA1,-0.90893966,,0.36338198926923626,1.0
ATXN3,-0.9096593,,0.3630022120852494,1.0
TMEM183A,-0.9096593,,0.3630022120852494,1.0
CTNNA1,-0.910379,,0.36262268344175896,1.0
NME1,-0.91109866,,0.362243403372548,1.0
MTSS1,-0.91109866,,0.362243403372548,1.0
B3GAT3,-0.9118183,,0.36186437191111975,1.0
IFT122,-0.9118183,,0.36186437191111975,1.0
C14orf159,-0.912538,,0.36148558909069806,1.0
PRPF18,-0.912538,,0.36148558909069806,1.0
RP11-352M15.2,-0.91325766,,0.36110705494422757,1.0
ARRDC2,-0.91325766,,0.36110705494422757,1.0
TMEM44,-0.91325766,,0.36110705494422757,1.0
FES,-0.91325766,,0.36110705494422757,1.0
PARP12,-0.91325766,,0.36110705494422757,1.0
OLFML1,-0.914697,,0.36035073280352337,1.0
ZSCAN16-AS1,-0.914697,,0.36035073280352337,1.0
EPHB1,-0.914697,,0.36035073280352337,1.0
ANKRD36C,-0.914697,,0.36035073280352337,1.0
RALB,-0.91541666,,0.35997294487378406,1.0
GCDH,-0.9161363,,0.35959540574698423,1.0
MAPRE2,-0.9161363,,0.35959540574698423,1.0
BTG1,-0.916856,,0.35921811545467475,1.0
RAN,-0.916856,,0.35921811545467475,1.0
ABHD2,-0.916856,,0.35921811545467475,1.0
LMBRD1,-0.91757566,,0.35884107402812715,1.0
UBE3B,-0.919015,,0.35808773789601434,1.0
GAA,-0.919015,,0.35808773789601434,1.0
TAOK1,-0.919015,,0.35808773789601434,1.0
ZNF263,-0.919015,,0.35808773789601434,1.0
DUSP18,-0.919015,,0.35808773789601434,1.0
RXRB,-0.919015,,0.35808773789601434,1.0
ATXN10,-0.91973466,,0.35771144325160154,1.0
PLD2,-0.9204543,,0.35733539759525634,1.0
OPHN1,-0.9204543,,0.35733539759525634,1.0
CARF,-0.92189366,,0.3565840533660174,1.0
ZNF576,-0.92189366,,0.3565840533660174,1.0
SNED1,-0.92189366,,0.3565840533660174,1.0
NPAS3,-0.92189366,,0.3565840533660174,1.0
TM7SF3,-0.923333,,0.35583370544401893,1.0
CRELD1,-0.923333,,0.35583370544401893,1.0
SGSM3,-0.923333,,0.35583370544401893,1.0
TRGV5,-0.923333,,0.35583370544401893,1.0
COX20,-0.923333,,0.35583370544401893,1.0
CST7,-0.9247723,,0.35508435406054506,1.0
NAP1L4,-0.9247723,,0.35508435406054506,1.0
FBXO28,-0.9247723,,0.35508435406054506,1.0
SNAI2,-0.925492,,0.3547100521418186,1.0
DHFRL1,-0.92621166,,0.3543359994424461,1.0
NAV3,-0.92621166,,0.3543359994424461,1.0
PIGQ,-0.92621166,,0.3543359994424461,1.0
ORM2,-0.92621166,,0.3543359994424461,1.0
GOLGA4,-0.92621166,,0.3543359994424461,1.0
PRRG3,-0.92621166,,0.3543359994424461,1.0
GRK4,-0.92621166,,0.3543359994424461,1.0
ARL6IP6,-0.927651,,0.35358864181214344,1.0
ZNF577,-0.927651,,0.35358864181214344,1.0
HIST1H2AC,-0.92837065,,0.3532153369357126,1.0
RUNDC1,-0.9290903,,0.3528422813876343,1.0
COG8,-0.9290903,,0.3528422813876343,1.0
CHMP5,-0.92981,,0.3524694751944677,1.0
MPG,-0.92981,,0.3524694751944677,1.0
ACOT2,-0.93052965,,0.3520969183824957,1.0
METAP1D,-0.93052965,,0.3520969183824957,1.0
ARHGEF2,-0.93052965,,0.3520969183824957,1.0
SNAPC3,-0.93052965,,0.3520969183824957,1.0
SYNE2,-0.9312493,,0.35172461097772556,1.0
SOX7,-0.931969,,0.3513525530058891,1.0
MEMO1,-0.931969,,0.3513525530058891,1.0
ADAL,-0.931969,,0.3513525530058891,1.0
FASTKD2,-0.931969,,0.3513525530058891,1.0
NAIP,-0.931969,,0.3513525530058891,1.0
PHC3,-0.931969,,0.3513525530058891,1.0
UPRT,-0.931969,,0.3513525530058891,1.0
SMARCA1,-0.931969,,0.3513525530058891,1.0
CIRBP,-0.931969,,0.3513525530058891,1.0
PRKRIP1,-0.93268865,,0.3509807444924422,1.0
UBE2K,-0.93268865,,0.3509807444924422,1.0
CEP57,-0.9334083,,0.3506091854625657,1.0
PIGP,-0.93484765,,0.3498668159528705,1.0
NES,-0.93484765,,0.3498668159528705,1.0
CEP95,-0.93484765,,0.3498668159528705,1.0
MLH3,-0.93484765,,0.3498668159528705,1.0
SMYD4,-0.93484765,,0.3498668159528705,1.0
MCM5,-0.93484765,,0.3498668159528705,1.0
LINC00839,-0.93484765,,0.3498668159528705,1.0
AKTIP,-0.93484765,,0.3498668159528705,1.0
APBB1,-0.936287,,0.3491254446727473,1.0
GNLY,-0.93700665,,0.34875513342880504,1.0
PTK7,-0.9377263,,0.34838507181374245,1.0
ZMYM2,-0.9377263,,0.34838507181374245,1.0
ASPH,-0.9377263,,0.34838507181374245,1.0
ZNF121,-0.9377263,,0.34838507181374245,1.0
PTBP1,-0.9377263,,0.34838507181374245,1.0
NPRL3,-0.93916565,,0.347645697563011,1.0
CDC73,-0.940605,,0.34690732210332076,1.0
TRDC,-0.9420443,,0.34616994561305636,1.0
CLUAP1,-0.9420443,,0.34616994561305636,1.0
SEL1L3,-0.9420443,,0.34616994561305636,1.0
GOLGA7,-0.9420443,,0.34616994561305636,1.0
SLC35E2B,-0.9420443,,0.34616994561305636,1.0
C10orf54,-0.9420443,,0.34616994561305636,1.0
GFER,-0.94348365,,0.3454335682662256,1.0
DYNC1H1,-0.9442033,,0.3450657543247794,1.0
ELK4,-0.9442033,,0.3450657543247794,1.0
TPP2,-0.944923,,0.3446981902324632,1.0
MAML2,-0.9463623,,0.3439638116770358,1.0
UBAC1,-0.9463623,,0.3439638116770358,1.0
IFI44,-0.947082,,0.3435969972541504,1.0
PROSC,-0.94780165,,0.3432304327608473,1.0
MARK3,-0.94780165,,0.3432304327608473,1.0
RNF149,-0.94780165,,0.3432304327608473,1.0
GABPB2,-0.94780165,,0.3432304327608473,1.0
DNAJA2,-0.94780165,,0.3432304327608473,1.0
SRP54,-0.94780165,,0.3432304327608473,1.0
SEC61A1,-0.949241,,0.3424980536404435,1.0
PPP2R5C,-0.949241,,0.3424980536404435,1.0
ATF3,-0.949241,,0.3424980536404435,1.0
HERPUD1,-0.94996065,,0.3421322390513909,1.0
LRCH2,-0.9506803,,0.3417666744680168,1.0
GNPNAT1,-0.9506803,,0.3417666744680168,1.0
SEPHS1,-0.9514,,0.34140135990866616,1.0
MRPL3,-0.95211965,,0.3410362953914119,1.0
CNST,-0.95211965,,0.3410362953914119,1.0
SNX10,-0.953559,,0.34030691655413026,1.0
MED29,-0.953559,,0.34030691655413026,1.0
CXADR,-0.953559,,0.34030691655413026,1.0
KLF9,-0.953559,,0.34030691655413026,1.0
SRRM1,-0.95427865,,0.3399426022688934,1.0
REEP1,-0.95427865,,0.3399426022688934,1.0
DNAJB14,-0.9549983,,0.3395785380953349,1.0
MFGE8,-0.9549983,,0.3395785380953349,1.0
UHRF2,-0.955718,,0.3392147240501734,1.0
ANGPTL2,-0.95643765,,0.3388511601498567,1.0
AMZ2,-0.95643765,,0.3388511601498567,1.0
MCMBP,-0.957877,,0.3381247828481978,1.0
HIST1H4C,-0.9593163,,0.3373994063165384,1.0
TAF11,-0.9593163,,0.3373994063165384,1.0
API5,-0.9593163,,0.3373994063165384,1.0
GLS,-0.9593163,,0.3373994063165384,1.0
RHOBTB3,-0.960036,,0.33703709337770904,1.0
PPP2R5E,-0.96075565,,0.33667503067674076,1.0
CDH5,-0.962195,,0.3359516560463548,1.0
APH1A,-0.9636344,,0.33522928253862316,1.0
DDX1,-0.96435404,,0.3348684712399649,1.0
HCLS1,-0.9650737,,0.33450791026248716,1.0
CINP,-0.9650737,,0.33450791026248716,1.0
IMP4,-0.96651304,,0.3337875393225913,1.0
GATSL3,-0.96867204,,0.33270886063654737,1.0
HK1,-0.9693917,,0.3323498018486455,1.0
IWS1,-0.9693917,,0.3323498018486455,1.0
MAGED1,-0.9693917,,0.3323498018486455,1.0
RNF4,-0.9693917,,0.3323498018486455,1.0
KCNN3,-0.9693917,,0.3323498018486455,1.0
CAPN1,-0.9693917,,0.3323498018486455,1.0
STT3A,-0.9715507,,0.3312741279660334,1.0
RNF41,-0.97227037,,0.3309160708682122,1.0
RBBP7,-0.97227037,,0.3309160708682122,1.0
TMEM55B,-0.97299004,,0.3305582642192575,1.0
SRPRB,-0.9737097,,0.33020070802917456,1.0
EFHD2,-0.9737097,,0.33020070802917456,1.0
GTF2IRD2,-0.97442937,,0.3298434023077027,1.0
ANO6,-0.97514904,,0.32948634706431434,1.0
CCDC58,-0.97514904,,0.32948634706431434,1.0
GRN,-0.97730803,,0.32841668429339055,1.0
FEZ1,-0.97730803,,0.32841668429339055,1.0
LAMP2,-0.97730803,,0.32841668429339055,1.0
TMEM14A,-0.9780277,,0.3280606310517472,1.0
APMAP,-0.9780277,,0.3280606310517472,1.0
IFIT5,-0.9780277,,0.3280606310517472,1.0
HACD3,-0.97946703,,0.32734927614072284,1.0
SHPRH,-0.98090637,,0.3266389233772522,1.0
ADAR,-0.98090637,,0.3266389233772522,1.0
YWHAG,-0.98090637,,0.3266389233772522,1.0
RPP30,-0.9823457,,0.325929572819074,1.0
KMT2E,-0.9823457,,0.325929572819074,1.0
TNRC6A,-0.9823457,,0.325929572819074,1.0
ATG4B,-0.9823457,,0.325929572819074,1.0
N4BP1,-0.98306537,,0.32557527338385583,1.0
ATP6V0B,-0.98378503,,0.3252212245196957,1.0
MARS,-0.9845047,,0.3248674262326221,1.0
C19orf66,-0.9866637,,0.3238075348902477,1.0
BNIP2,-0.9866637,,0.3238075348902477,1.0
MRPL46,-0.9866637,,0.3238075348902477,1.0
PRMT9,-0.98738337,,0.32345473896653054,1.0
BMS1,-0.98810303,,0.3231021936460887,1.0
HTATIP2,-0.98810303,,0.3231021936460887,1.0
CUL5,-0.98810303,,0.3231021936460887,1.0
UBTF,-0.98810303,,0.3231021936460887,1.0
YPEL2,-0.9888227,,0.3227498989333709,1.0
FADS3,-0.98954237,,0.3223978548325629,1.0
ADAM33,-0.98954237,,0.3223978548325629,1.0
GLG1,-0.98954237,,0.3223978548325629,1.0
RB1CC1,-0.99026203,,0.32204606134758795,1.0
APOBEC3G,-0.9909817,,0.3216945184821074,1.0
CD3E,-0.9909817,,0.3216945184821074,1.0
NUP107,-0.99242103,,0.3209921846229631,1.0
UGDH,-0.99242103,,0.3209921846229631,1.0
PPP2R5A,-0.99242103,,0.3209921846229631,1.0
SOAT1,-0.9931407,,0.32064139363531197,1.0
ADAMTS7,-0.9931407,,0.32064139363531197,1.0
FAM107B,-0.99386036,,0.32029085327917994,1.0
DARS,-0.99458003,,0.3199405635569198,1.0
SLC38A1,-0.9952997,,0.3195905244706223,1.0
TMEM67,-0.9952997,,0.3195905244706223,1.0
ANKRD40,-0.9952997,,0.3195905244706223,1.0
BCS1L,-0.99601936,,0.3192407360221181,1.0
UBA6,-0.99673903,,0.31889119821297585,1.0
ANGPTL4,-0.99673903,,0.31889119821297585,1.0
TFPI2,-0.99673903,,0.31889119821297585,1.0
CASP8,-0.9974587,,0.3185419110445047,1.0
PSORS1C1,-0.9974587,,0.3185419110445047,1.0
RGL3,-0.9974587,,0.3185419110445047,1.0
C9orf142,-0.9974587,,0.3185419110445047,1.0
LTBP2,-0.9974587,,0.3185419110445047,1.0
FLT3LG,-0.9974587,,0.3185419110445047,1.0
PRPSAP2,-0.9974587,,0.3185419110445047,1.0
PPARGC1B,-0.9974587,,0.3185419110445047,1.0
CBLB,-0.9974587,,0.3185419110445047,1.0
NLRX1,-0.9974587,,0.3185419110445047,1.0
SNX11,-0.9974587,,0.3185419110445047,1.0
KIAA0232,-0.9974587,,0.3185419110445047,1.0
SPP1,-0.99817836,,0.31819287451775236,1.0
ANGEL2,-0.998898,,0.3178440886335069,1.0
S100PBP,-0.998898,,0.3178440886335069,1.0
TELO2,-0.998898,,0.3178440886335069,1.0
LRPPRC,-0.998898,,0.3178440886335069,1.0
LAMB2,-0.998898,,0.3178440886335069,1.0
ZSWIM7,-0.9996177,,0.3174955533922962,1.0
CDCA4,-0.9996177,,0.3174955533922962,1.0
ASXL1,-0.9996177,,0.3174955533922962,1.0
GCA,-1.0003374,,0.3171472687943879,1.0
CNOT8,-1.0003374,,0.3171472687943879,1.0
ZNF280D,-1.001057,,0.3167992348397902,1.0
CREBZF,-1.001057,,0.3167992348397902,1.0
GOSR2,-1.001057,,0.3167992348397902,1.0
PBXIP1,-1.001057,,0.3167992348397902,1.0
PSMD1,-1.001057,,0.3167992348397902,1.0
GJC2,-1.0017767,,0.3164514515282516,1.0
ADNP,-1.0017767,,0.3164514515282516,1.0
VTN,-1.0017767,,0.3164514515282516,1.0
VPS8,-1.0024964,,0.3161039188592616,1.0
SF3B2,-1.0024964,,0.3161039188592616,1.0
IRF3,-1.0024964,,0.3161039188592616,1.0
RAB31,-1.0024964,,0.3161039188592616,1.0
UNC45A,-1.0024964,,0.3161039188592616,1.0
CLN6,-1.003216,,0.31575663683205013,1.0
THOC1,-1.0039357,,0.31540960544558816,1.0
ZNF224,-1.0039357,,0.31540960544558816,1.0
AGTRAP,-1.0039357,,0.31540960544558816,1.0
FGR,-1.0039357,,0.31540960544558816,1.0
CYP39A1,-1.0046554,,0.31506282469858815,1.0
THAP4,-1.0046554,,0.31506282469858815,1.0
LTBP1,-1.005375,,0.3147162945895038,1.0
ZCCHC10,-1.005375,,0.3147162945895038,1.0
HPS5,-1.0068144,,0.31402398627760486,1.0
PMS1,-1.0068144,,0.31402398627760486,1.0
PRF1,-1.0068144,,0.31402398627760486,1.0
KIZ,-1.0082537,,0.3133326804923564,1.0
TIMMDC1,-1.0082537,,0.3133326804923564,1.0
BATF,-1.0082537,,0.3133326804923564,1.0
SUCLA2,-1.0089734,,0.31298740354061805,1.0
ATF1,-1.0089734,,0.31298740354061805,1.0
ESCO1,-1.009693,,0.31264237721209776,1.0
SPATA20,-1.009693,,0.31264237721209776,1.0
APOL1,-1.0104127,,0.3122976015034441,1.0
SPNS1,-1.0111324,,0.3119530764110491,1.0
CREBBP,-1.0111324,,0.3119530764110491,1.0
MTRNR2L10,-1.0111324,,0.3119530764110491,1.0
PRKG1,-1.011852,,0.31160880193104745,1.0
PHTF2,-1.011852,,0.31160880193104745,1.0
APOL3,-1.011852,,0.31160880193104745,1.0
RP11-798M19.6,-1.0125717,,0.3112647780593175,1.0
C20orf27,-1.0125717,,0.3112647780593175,1.0
RSBN1L,-1.0125717,,0.3112647780593175,1.0
CBY1,-1.0132914,,0.31092100479148077,1.0
CFH,-1.014011,,0.3105774821229028,1.0
EIF2A,-1.0154504,,0.3098911885637041,1.0
TTC19,-1.0168897,,0.30920589733952597,1.0
NDUFS6,-1.0176094,,0.3088636275887655,1.0
NCSTN,-1.018329,,0.3085216084040846,1.0
COPG1,-1.018329,,0.3085216084040846,1.0
RAB14,-1.018329,,0.3085216084040846,1.0
ACTN1,-1.0190487,,0.30817983977906005,1.0
ADAMTSL3,-1.0190487,,0.30817983977906005,1.0
NIPSNAP3A,-1.0190487,,0.30817983977906005,1.0
TSEN34,-1.0197684,,0.307838321707014,1.0
PIK3C3,-1.0197684,,0.307838321707014,1.0
OSTM1,-1.0197684,,0.307838321707014,1.0
PARP14,-1.0197684,,0.307838321707014,1.0
JUN,-1.020488,,0.3074970541810135,1.0
RP11-1114A5.4,-1.020488,,0.3074970541810135,1.0
SMAD5,-1.020488,,0.3074970541810135,1.0
SLC35A4,-1.0212077,,0.3071560371938722,1.0
MAPK1IP1L,-1.0212077,,0.3071560371938722,1.0
KIAA0586,-1.0212077,,0.3071560371938722,1.0
GPAA1,-1.0212077,,0.3071560371938722,1.0
CFAP20,-1.0212077,,0.3071560371938722,1.0
DNAJB9,-1.0219274,,0.30681527073814885,1.0
SUMO1,-1.0233667,,0.3061344893899216,1.0
GALM,-1.0240864,,0.3057944744812672,1.0
MZT1,-1.0240864,,0.3057944744812672,1.0
FAM65A,-1.0240864,,0.3057944744812672,1.0
USP5,-1.024806,,0.30545471007172875,1.0
RIN3,-1.024806,,0.30545471007172875,1.0
TNFRSF1A,-1.024806,,0.30545471007172875,1.0
KEAP1,-1.0262454,,0.30477593271491255,1.0
ELOVL5,-1.026965,,0.30443691974945863,1.0
C9orf3,-1.026965,,0.30443691974945863,1.0
PHF6,-1.0276847,,0.3040981572467688,1.0
RBM6,-1.0284044,,0.3037596451971236,1.0
CPNE1,-1.0284044,,0.3037596451971236,1.0
SRSF4,-1.0298437,,0.3030833724168296,1.0
TMBIM6,-1.0305634,,0.302745611665482,1.0
GNA13,-1.031283,,0.302408101325782,1.0
USF2,-1.033442,,0.3013970726655316,1.0
BRD3,-1.033442,,0.3013970726655316,1.0
FCHSD2,-1.033442,,0.3013970726655316,1.0
AK2,-1.0341617,,0.301060563860131,1.0
ITFG2,-1.0348814,,0.3007243054089782,1.0
TFAM,-1.035601,,0.3003882972998414,1.0
EXOC3L1,-1.035601,,0.3003882972998414,1.0
HID1,-1.035601,,0.3003882972998414,1.0
TMTC1,-1.0384797,,0.29904676803007124,1.0
HCST,-1.0391994,,0.2987120114387921,1.0
LAMTOR3,-1.039919,,0.29837750511089367,1.0
SRSF10,-1.039919,,0.29837750511089367,1.0
SNX5,-1.0413584,,0.2977092431890763,1.0
ANXA7,-1.0435174,,0.2967087269241724,1.0
CDK9,-1.0456764,,0.2957104622398523,1.0
UBN1,-1.0456764,,0.2957104622398523,1.0
DBNL,-1.0456764,,0.2957104622398523,1.0
POP4,-1.0478354,,0.2947144487118317,1.0
DHX36,-1.0492747,,0.29405169011695886,1.0
EML3,-1.0499943,,0.2937206858958197,1.0
GLIS3,-1.0499943,,0.2937206858958197,1.0
EXOC1,-1.050714,,0.2933899317023736,1.0
MT-ND6,-1.050714,,0.2933899317023736,1.0
ARHGDIB,-1.0514337,,0.29305942751893443,1.0
IFT57,-1.0514337,,0.29305942751893443,1.0
PPP1R18,-1.0521533,,0.29272917332757065,1.0
GLRX,-1.052873,,0.2923991691101051,1.0
PDCD10,-1.0543123,,0.2917399105229359,1.0
EIF2S1,-1.0557517,,0.2910816516071142,1.0
SUPT7L,-1.0557517,,0.2910816516071142,1.0
CLK1,-1.0571911,,0.2904243922084154,1.0
TRBC2,-1.0571911,,0.2904243922084154,1.0
FAM174A,-1.0571911,,0.2904243922084154,1.0
NDUFAF4,-1.0579108,,0.29009613727872474,1.0
RP11-251M1.1,-1.0586305,,0.289768132168712,1.0
LINC01558,-1.0586305,,0.289768132168712,1.0
NDUFA2,-1.0593501,,0.2894403768580024,1.0
CLPTM1,-1.0593501,,0.2894403768580024,1.0
NOL3,-1.0600698,,0.2891128713259782,1.0
ECD,-1.0600698,,0.2891128713259782,1.0
CIB1,-1.0600698,,0.2891128713259782,1.0
ARRB2,-1.0600698,,0.2891128713259782,1.0
DNAJA3,-1.0615091,,0.2884586095142989,1.0
MIF-AS1,-1.0615091,,0.2884586095142989,1.0
PGM5,-1.0629485,,0.28780534656387524,1.0
TMBIM4,-1.0629485,,0.28780534656387524,1.0
SDC3,-1.0629485,,0.28780534656387524,1.0
CKAP4,-1.0643878,,0.2871530823010323,1.0
HINT2,-1.0643878,,0.2871530823010323,1.0
UBXN8,-1.0643878,,0.2871530823010323,1.0
RELB,-1.0658271,,0.28650181654822604,1.0
COMMD2,-1.0658271,,0.28650181654822604,1.0
VAMP2,-1.0658271,,0.28650181654822604,1.0
DMTN,-1.0665468,,0.28617655805654796,1.0
EIF4EBP1,-1.0665468,,0.28617655805654796,1.0
FTSJ3,-1.0672665,,0.2858515491240503,1.0
TFF3,-1.0672665,,0.2858515491240503,1.0
GATAD2B,-1.0687058,,0.28520227984324287,1.0
BRD9,-1.0687058,,0.28520227984324287,1.0
ODF2,-1.0687058,,0.28520227984324287,1.0
CACNA1C,-1.0687058,,0.28520227984324287,1.0
RBM14,-1.0701451,,0.28455400851669466,1.0
DUSP2,-1.0701451,,0.28455400851669466,1.0
COX15,-1.0701451,,0.28455400851669466,1.0
GRSF1,-1.0715845,,0.2839067349514547,1.0
VOPP1,-1.0723041,,0.28358347226797953,1.0
NSD1,-1.0723041,,0.28358347226797953,1.0
CD53,-1.0730238,,0.28326045895073815,1.0
ZNF566,-1.0730238,,0.28326045895073815,1.0
SCGB3A1,-1.0744631,,0.2826151803139336,1.0
FRMD4B,-1.0744631,,0.2826151803139336,1.0
MLH1,-1.0744631,,0.2826151803139336,1.0
FAM204A,-1.0751828,,0.2822929149432627,1.0
TIMM13,-1.0759025,,0.2819708988366101,1.0
DUSP11,-1.0759025,,0.2819708988366101,1.0
PLTP,-1.0759025,,0.2819708988366101,1.0
SF3B1,-1.0766221,,0.28164913196782626,1.0
SCAMP4,-1.0773418,,0.2813276143105238,1.0
SIAH1,-1.0773418,,0.2813276143105238,1.0
ATAD1,-1.0787811,,0.28068532652362577,1.0
IL7,-1.0787811,,0.28068532652362577,1.0
PLCD1,-1.0787811,,0.28068532652362577,1.0
MEAF6,-1.0802205,,0.28004403526006927,1.0
PCMTD2,-1.0802205,,0.28004403526006927,1.0
CREBRF,-1.0802205,,0.28004403526006927,1.0
PLAUR,-1.0802205,,0.28004403526006927,1.0
FNBP4,-1.0816598,,0.2794037403002161,1.0
PDE7A,-1.0816598,,0.2794037403002161,1.0
GOLGA5,-1.0816598,,0.2794037403002161,1.0
C2orf68,-1.0816598,,0.2794037403002161,1.0
LTBR,-1.0830991,,0.27876444142064505,1.0
TBRG4,-1.0830991,,0.27876444142064505,1.0
ELF1,-1.0830991,,0.27876444142064505,1.0
PTPRC,-1.0830991,,0.27876444142064505,1.0
C5orf24,-1.0830991,,0.27876444142064505,1.0
NCOA4,-1.0830991,,0.27876444142064505,1.0
LINC01184,-1.0830991,,0.27876444142064505,1.0
AKR1B1,-1.0845385,,0.2781261383941579,1.0
BAP1,-1.0845385,,0.2781261383941579,1.0
ANKRD17,-1.0845385,,0.2781261383941579,1.0
PKN1,-1.0852581,,0.2778073602537907,1.0
SCYL1,-1.0859778,,0.27748883098978805,1.0
CDK13,-1.0859778,,0.27748883098978805,1.0
RNF13,-1.0866975,,0.27717055057269124,1.0
ACAP1,-1.0874171,,0.2768525189728068,1.0
SCFD1,-1.0874171,,0.2768525189728068,1.0
HAGLROS,-1.0888565,,0.2762172021047312,1.0
HLA-DPA1,-1.0888565,,0.2762172021047312,1.0
LTA4H,-1.0888565,,0.2762172021047312,1.0
DCTN1,-1.0888565,,0.2762172021047312,1.0
ZFAND5,-1.0888565,,0.2762172021047312,1.0
KLRD1,-1.0888565,,0.2762172021047312,1.0
FBXO3,-1.0902958,,0.2755828801433309,1.0
DGKZ,-1.0902958,,0.2755828801433309,1.0
VPS26A,-1.0902958,,0.2755828801433309,1.0
INPP4B,-1.0917351,,0.2749495528426361,1.0
TTC3,-1.0917351,,0.2749495528426361,1.0
RBM18,-1.0931745,,0.274317219952945,1.0
SPAG9,-1.0931745,,0.274317219952945,1.0
DNAJC11,-1.0931745,,0.274317219952945,1.0
HMOX2,-1.0938941,,0.2740014263331749,1.0
PCDH7,-1.0946138,,0.27368588122083015,1.0
ZNHIT3,-1.0953335,,0.27337058458365127,1.0
SNAP23,-1.0974925,,0.27242618519704187,1.0
SNX14,-1.0989318,,0.2717978273799567,1.0
PPARG,-1.0996515,,0.2714840209033622,1.0
ZNF638,-1.0996515,,0.2714840209033622,1.0
TANK,-1.1003711,,0.2711704626696395,1.0
TRIM56,-1.1010908,,0.2708571526446818,1.0
BHMT2,-1.1032498,,0.2699187114778707,1.0
ZC2HC1A,-1.1032498,,0.2699187114778707,1.0
SEPT8,-1.1032498,,0.2699187114778707,1.0
PSMB9,-1.1046891,,0.2692943244415067,1.0
EFHC1,-1.1061285,,0.26867092940210135,1.0
EBF1,-1.1082875,,0.2677376962093234,1.0
CDK5RAP3,-1.1097268,,0.26711677990039395,1.0
FAM215B,-1.1118858,,0.2661872634270732,1.0
POMGNT1,-1.1133251,,0.2655688240003602,1.0
MYZAP,-1.1140448,,0.2652599756396974,1.0
RDH14,-1.1147645,,0.26495137479632314,1.0
HLA-DRA,-1.1147645,,0.26495137479632314,1.0
HN1L,-1.1147645,,0.26495137479632314,1.0
GSKIP,-1.1147645,,0.26495137479632314,1.0
IGLC3,-1.1154841,,0.26464302143157425,1.0
KRCC1,-1.1162038,,0.2643349155065632,1.0
FUBP1,-1.1162038,,0.2643349155065632,1.0
MEDAG,-1.1176431,,0.26371944581907814,1.0
FAM208B,-1.1190825,,0.26310496541826844,1.0
PPP6C,-1.1205218,,0.2624914739849473,1.0
SP3,-1.1205218,,0.2624914739849473,1.0
DGCR6L,-1.1205218,,0.2624914739849473,1.0
SNX3,-1.1205218,,0.2624914739849473,1.0
STK4,-1.1219611,,0.2618789711963463,1.0
GZMA,-1.1226808,,0.26157309044197397,1.0
SRP72,-1.1234004,,0.26126745672612517,1.0
SMC6,-1.1234004,,0.26126745672612517,1.0
TMEM242,-1.1248398,,0.26065693024437764,1.0
ARIH1,-1.1248398,,0.26065693024437764,1.0
CCNG2,-1.1248398,,0.26065693024437764,1.0
